bike_theft_id,colour,make,model,speed,bike_type,status,cost
605826,BLK   ,OT             ,CUSTOM         ,3,OT,STOLEN,1250.0
605827,BLU   ,OT             ,ITALIA 500W    ,37,EL,STOLEN,1000.0
605828,BLU   ,OT             ,ITALIA 500W    ,37,EL,STOLEN,1000.0
605829,DBL   ,TR             ,ALLANT         ,7,RG,STOLEN,600.0
605830,BLU   ,CC             ,CCM PRESTO 700C,21,RC,STOLEN,379.0
605831,BLK   ,OT             ,AXIS5          ,18,RC,STOLEN,700.0
605832,BLK   ,RM             ,SOUL           ,21,MT,STOLEN,1000.0
605833,BLK   ,GI             ,DEFY 3         ,16,RC,STOLEN,1200.0
605834,BLK   ,RA             ,RUSH HOUR      ,1,RC,STOLEN,855.0
605835,RED   ,OT             ,,3,FO,STOLEN,200.0
605836,BLK   ,UK             ,FIXED UNO DROP ,1,OT,STOLEN,600.0
605837,BLK   ,KO             ,DEW            ,13,RG,STOLEN,250.0
605838,,BI             ,,18,RC,STOLEN,2500.0
605839,,OT             ,,12,RG,STOLEN,1000.0
605840,,BI             ,,12,RG,RECOVERED,700.0
605841,BLK   ,SC             ,,10,RG,STOLEN,200.0
605842,,SC             ,,10,RG,STOLEN,200.0
605843,RED   ,GT             ,AVALANCHE 0.0  ,24,MT,STOLEN,0.0
605844,BLK   ,NO             ,HEART          ,1,RC,STOLEN,550.0
605845,SIL   ,OT             ,CROSSTRAIL     ,9,MT,STOLEN,750.0
605846,LBL   ,RA             ,,8,TO,STOLEN,130.0
605847,GRY   ,OT             ,"S3/GREY/26""""    ",8,RG,STOLEN,2100.0
605848,GRY   ,TR             ,,21,MT,STOLEN,400.0
605849,BLK   ,OT             ,3 SPEED ROADSTE,3,RG,STOLEN,900.0
605850,SIL   ,DB             ,SORRENTO       ,21,MT,STOLEN,350.0
605851,BLK   ,NO             ,INDIE 4        ,24,RG,STOLEN,300.0
605852,BRN   ,OT             ,,18,MT,STOLEN,0.0
605853,GRY   ,GI             ,,10,RG,STOLEN,0.0
605854,GRY   ,CC             ,,10,RG,STOLEN,0.0
605855,BLK   ,TR             ,7.3 FX WSD 2013,27,OT,STOLEN,400.0
605856,,OT             ,ELAN           ,27,OT,STOLEN,1865.95
605857,BLK   ,UK             ,ST TROPEZ      ,24,RG,STOLEN,600.0
605858,SIL   ,GF             ,ZEBRANO        ,21,RG,STOLEN,600.0
605859,BLK   ,TR             ,7.1 FX         ,5,RG,STOLEN,900.0
605860,LGR   ,OT             ,PULSE          ,32,EL,STOLEN,700.0
605861,BLK   ,FJ             ,FUJI TRACK CLAS,1,RG,STOLEN,600.0
605862,BLK   ,FJ             ,,1,OT,STOLEN,600.0
605863,BLK   ,OT             ,,20,RG,STOLEN,700.0
605864,BLK   ,RA             ,,1,RG,STOLEN,520.0
605865,BLU   ,UK             ,WALD 198GB MULT,7,RG,STOLEN,700.0
605866,,GI             ,DEFY 3         ,21,RC,STOLEN,677.0
605867,BLK   ,KO             ,2015 DEW PLUS  ,18,RG,STOLEN,749.99
605868,WHI   ,CC             ,,7,RG,STOLEN,300.0
605869,DBL   ,UK             ,,15,MT,STOLEN,0.0
605870,BLK   ,OT             ,ST TROPEZ SM-BL,8,OT,STOLEN,600.0
605871,PLE   ,SC             ,TESLIN         ,21,MT,STOLEN,600.0
605872,BLK   ,OT             ,UNO            ,1,OT,STOLEN,300.0
605873,SIL   ,OT             ,SANTIAGO       ,21,RG,STOLEN,900.0
605874,SIL   ,GI             ,,18,MT,STOLEN,165.0
605875,ONG   ,OT             ,STUMP JUMPER   ,18,MT,STOLEN,600.0
605876,BLK   ,KH             ,,3,RG,STOLEN,500.0
605877,OTH   ,GT             ,,8,MT,STOLEN,500.0
605878,BLK   ,NO             ,0902012-13-S-01,1,BM,STOLEN,457.65
605879,GRN   ,UK             ,,30,MT,STOLEN,600.0
605880,DGR   ,OT             ,,40,MT,STOLEN,600.0
605881,DBL   ,OT             ,,1,OT,STOLEN,500.0
605882,BLK   ,UK             ,EBS COMP 44    ,24,MT,STOLEN,700.0
605883,,SU             ,VICE           ,18,MT,STOLEN,0.0
605884,BLK   ,GI             ,PEGASUS        ,27,OT,STOLEN,1000.0
605885,BLK   ,CA             ,,21,MT,STOLEN,1300.0
605886,RED   ,SC             ,,12,RG,STOLEN,399.99
605887,BLK   ,UK             ,,34,SC,STOLEN,800.0
605888,PNK   ,BI             ,STRADA 86      ,12,RC,STOLEN,600.0
605889,PLE   ,SU             ,SUPERCYCLE 1800,18,MT,STOLEN,100.0
605890,BLK   ,UK             ,TOWNIE         ,14,RG,STOLEN,0.0
605891,LBL   ,GI             ,THRIVE         ,8,RG,STOLEN,1600.0
605892,SIL   ,OT             ,10 VITA        ,35,RC,STOLEN,758.59
605893,GRY   ,GI             ,ESCAPE RX 2014 ,10,OT,STOLEN,1175.0
605894,BLK   ,OT             ,,7,MT,STOLEN,900.0
605895,BLK   ,UK             ,X470 IM        ,20,OT,STOLEN,200.0
605896,GRY   ,NO             ,"INDIE 8IGH 18"""" ",8,RG,STOLEN,800.0
605897,SIL   ,OT             ,Z4 DISC        ,22,RC,STOLEN,2750.0
605898,BLK   ,NO             ,CITY GLIDE     ,7,RG,STOLEN,550.0
605899,GRY   ,UK             ,,28,MT,STOLEN,3000.0
605900,,OT             ,,1,RG,STOLEN,100.0
605901,RED   ,OT             ,,5,MT,STOLEN,120.0
605902,,DB             ,,5,MT,STOLEN,100.0
605903,RED   ,SU             ,CLASSIC        ,25,RG,STOLEN,0.0
605904,ONG   ,OT             ,,31,EL,STOLEN,600.0
605905,BLK   ,EM             ,,30,EL,STOLEN,1600.0
605906,DBL   ,SC             ,SCHWINN CIRCUIT,24,RG,STOLEN,400.0
605907,RED   ,OT             ,,30,EL,STOLEN,1150.0
605908,BLU   ,GT             ,PALOMAR        ,21,MT,STOLEN,800.0
605909,BLU   ,GT             ,,21,MT,STOLEN,800.0
605910,YEL   ,CC             ,,7,MT,STOLEN,300.0
605911,WHI   ,OT             ,CX2            ,20,OT,STOLEN,1000.0
605912,BLK   ,RM             ,,10,OT,STOLEN,500.0
605913,WHI   ,CC             ,PRESTO         ,21,RC,STOLEN,500.0
605914,BLK   ,NO             ,,40,TO,STOLEN,824.9
605915,BLK   ,TR             ,TREK 4500      ,24,MT,STOLEN,1000.0
605916,BLK   ,TR             ,"2013 FX 7.1 20""""",21,RG,STOLEN,688.0
605917,BLK   ,MA             ,MUIRWOODS      ,8,OT,STOLEN,900.0
605918,BLK   ,FJ             ,FEATHER        ,1,RC,STOLEN,850.0
605919,,RM             ,,12,BM,STOLEN,1200.0
605920,DBL   ,NO             ,"NORCO """"DIVA""""   ",18,RG,STOLEN,323.0
605921,LBL   ,NO             ,,18,OT,STOLEN,350.0
605922,BLK   ,RA             ,10 SPEED CONVER,1,RC,STOLEN,500.0
605923,LGR   ,OT             ,,1,BM,STOLEN,500.0
605924,BLK   ,TR             ,LEXA           ,12,RC,STOLEN,2239.61
605925,WHI   ,CA             ,SYNAPSE        ,12,RC,STOLEN,2936.98
605926,RED   ,UK             ,ESSENZA /  OV90,14,OT,STOLEN,500.0
605927,BLK   ,OT             ,LONG HAUL TRUCK,27,TO,STOLEN,1600.0
605928,BLK   ,CA             ,F29ER          ,10,MT,STOLEN,3000.0
605929,GRY   ,CA             ,SCAPEL         ,12,MT,STOLEN,3000.0
605930,RED   ,TR             ,,10,OT,STOLEN,500.0
605931,DBL   ,MA             ,RAVEENA        ,8,RG,STOLEN,920.0
605932,BLU   ,SC             ,,21,MT,STOLEN,
605933,DBL   ,KO             ,FIRE MOUNTAIN  ,27,MT,STOLEN,650.0
605934,RED   ,CC             ,,3,RG,STOLEN,650.0
605935,BLK   ,OT             ,,10,RG,STOLEN,900.0
605936,,UK             ,EM355          ,30,EL,STOLEN,1200.0
605937,BLU   ,UK             ,EXIT-UPTOWN    ,18,RG,STOLEN,600.0
605938,BLK   ,OT             ,,1,RG,STOLEN,350.0
605939,OTH   ,GF             ,UNKNOWN        ,21,MT,STOLEN,1200.0
605940,BLK   ,RA             ,BACK ALLEY     ,1,RG,RECOVERED,502.0
605941,RED   ,SU             ,,10,RG,STOLEN,130.0
605942,PNK   ,SU             ,,4,MT,STOLEN,150.0
605943,RED   ,OT             ,,1,TR,STOLEN,189.99
605944,BLK   ,OT             ,OCHO           ,8,RG,STOLEN,1150.0
605945,YEL   ,RM             ,VAPOR          ,27,MT,STOLEN,700.0
605946,GRY   ,OT             ,CROSSTRAIL ELIT,20,RG,STOLEN,1000.0
605947,BLU   ,UK             ,ROCKHOPPER     ,10,MT,STOLEN,400.0
605948,BLK   ,CC             ,PRESTO 700CC   ,21,OT,STOLEN,379.99
605949,BLK   ,UK             ,MIELE          ,12,RC,STOLEN,350.0
605950,GRY   ,FJ             ,DECLARATION    ,1,OT,STOLEN,550.0
605951,ONG   ,OT             ,KIWI / URBAN   ,32,EL,STOLEN,700.0
605952,RED   ,EM             ,DART RED       ,40,EL,STOLEN,789.87
605953,RED   ,GT             ,AVALANCHE      ,10,MT,STOLEN,900.0
605954,BLK   ,EM             ,URBAN          ,30,SC,STOLEN,1250.0
605955,BLU   ,OT             ,RUBYLITE       ,12,RC,STOLEN,1500.0
605956,BLK   ,OT             ,,7,RG,STOLEN,400.0
605957,SIL   ,OT             ,MILANO M       ,21,RG,STOLEN,670.0
605958,SIL   ,IH             ,MOUNTAIN BIKE  ,21,MT,STOLEN,700.0
605959,GLD   ,OT             ,,10,OT,STOLEN,150.0
605960,PLE   ,UK             ,,7,RG,STOLEN,549.0
605961,LBL   ,OT             ,SPECIALIZED    ,12,RC,STOLEN,2000.0
605962,OTH   ,HF             ,,21,BM,STOLEN,300.0
605963,BLU   ,NA             ,PRISTINE       ,18,MT,STOLEN,174.99
605964,MRN   ,EM             ,,1,EL,STOLEN,1000.0
605965,BRZ   ,IH             ,,24,MT,STOLEN,600.0
605966,GRY   ,NO             ,STORM 9.2      ,24,MT,STOLEN,600.0
605967,BLU   ,OT             ,,18,RG,RECOVERED,0.0
605968,GRY   ,NO             ,,21,RG,STOLEN,900.0
605969,WHI   ,CA             ,QUICK CX3      ,18,MT,STOLEN,971.78
605970,BLU   ,OT             ,RACEING BIKE   ,27,RC,STOLEN,1200.0
605971,PLE   ,DB             ,,18,MT,STOLEN,0.0
605972,RED   ,OT             ,TS1100         ,18,RG,STOLEN,0.0
605973,WHI   ,GI             ,GIANT ESCAPE 2 ,21,TO,STOLEN,489.0
605974,OTH   ,CC             ,CCM            ,21,MT,STOLEN,500.0
605975,RED   ,OT             ,,10,RC,STOLEN,0.0
605976,GRY   ,OT             ,ALLEZ SPORT 201,18,RC,STOLEN,1100.0
605977,DGR   ,GI             ,SEEK 0         ,8,RG,STOLEN,1500.0
605978,DGR   ,NO             ,,24,RG,STOLEN,500.0
605979,BLK   ,OT             ,BOSTON         ,1,FO,STOLEN,1000.0
605980,GRY   ,SC             ,,21,RG,STOLEN,500.0
605981,SIL   ,CC             ,PRESTO         ,21,RC,STOLEN,400.0
605982,RED   ,OT             ,MATARO-RED     ,1,RG,STOLEN,1000.0
605983,BLK   ,CA             ,TRAIL 7        ,24,MT,STOLEN,677.99
605984,BLK   ,OT             ,,18,RG,STOLEN,150.0
605985,RED   ,OT             ,,10,FO,STOLEN,325.0
605986,SIL   ,OT             ,,21,MT,STOLEN,650.0
605987,WHI   ,SC             ,SHWINN         ,20,MT,STOLEN,500.0
605988,BLK   ,TR             ,,21,MT,STOLEN,750.0
605989,ONG   ,DB             ,,18,MT,STOLEN,650.0
605990,GRY   ,IN             ,,18,MT,STOLEN,350.0
605991,GRY   ,IN             ,,21,MT,STOLEN,400.0
605992,WHI   ,NA             ,,21,MT,STOLEN,350.0
605993,BLK   ,GI             ,BOULDER SE     ,21,MT,STOLEN,650.0
605994,DGR   ,SU             ,,21,MT,STOLEN,400.0
605995,PNK   ,NO             ,MISSY          ,1,RG,STOLEN,100.0
605996,BLK   ,EM             ,WIND           ,40,EL,STOLEN,3500.0
605997,RED   ,GI             ,SIZE XL        ,12,MT,STOLEN,500.0
605998,REDBLK,GIANT          ,,12,MT,STOLEN,700.0
605999,BLK   ,UK             ,NOVARA         ,7,MT,STOLEN,279.99
606000,SIL   ,LITE SPEED     ,VORTEX         ,20,RC,STOLEN,
606001,GRYWHI,OTHER          ,,0,MT,STOLEN,300.0
606002,BLU   ,OTHER          ,TOTAL EV 500   ,1,OT,STOLEN,
606003,ONG   ,SUPERCYCLE     ,,18,MT,STOLEN,129.0
606004,MRN   ,GIANT          ,ACQUILA        ,21,RG,STOLEN,500.0
606005,BLK   ,UNKNOWN        ,,1,SC,STOLEN,3000.0
606006,BLU   ,SPECIALIZED    ,ROCK HOPPER    ,24,OT,STOLEN,250.0
606007,BLU   ,UNKNOWN        ,UNKNOWN        ,10,RG,STOLEN,450.0
606008,GRY   ,NORCO          ,YORKVILLE      ,21,OT,STOLEN,750.0
606009,WHIBLU,GIANT          ,RAPID          ,24,OT,STOLEN,3000.0
606010,BLU   ,SPECIALIZED    ,AWLEZ          ,12,RC,STOLEN,2500.0
606011,BLU   ,GIANT          ,HYBRED         ,21,MT,STOLEN,700.0
606012,WHIBLU,ROCKY MOUNTAIN ,,21,MT,STOLEN,1400.0
606013,PLE   ,OTHER          ,,0,OT,STOLEN,1000.0
606014,PLE   ,GI             ,ROVE 2         ,18,MT,STOLEN,700.0
606015,WHI   ,RM             ,FUSION         ,21,MT,STOLEN,1000.0
606016,BLU   ,MIELE          ,,10,RG,STOLEN,600.0
606017,RED   ,UNKNOWN MAKE   ,,10,RG,STOLEN,350.0
606018,DBL   ,UNKNOWN MAKE   ,BMX            ,1,BM,STOLEN,350.0
606019,RED   ,OT             ,EPIC FSR       ,12,MT,STOLEN,2900.0
606020,GRN   ,MILANO HYBRID  ,,10,RG,STOLEN,700.0
606021,BLU   ,UNKOWN         ,UNKNOWN        ,10,MT,STOLEN,400.0
606022,,BMX            ,KIDS           ,0,BM,STOLEN,
606023,BLK   ,CCM            ,ORION          ,1,RG,STOLEN,300.0
606024,SIL   ,OTHER          ,JEEP           ,6,MT,STOLEN,800.0
606025,BLU   ,BIANCHI        ,,18,OT,STOLEN,
606026,SIL   ,OTHER          ,,21,MT,STOLEN,100.0
606027,SIL   ,RALEIGH        ,,21,OT,STOLEN,200.0
606028,BLK   ,TREK           ,7.3 FX 22.5    ,10,RG,STOLEN,750.0
606029,BLK   ,ROCKY MOUNTAIN ,CRT003-10      ,10,MT,STOLEN,750.0
606030,BLK   ,"KONA
          ",PROCESS        ,12,MT,STOLEN,5000.0
606031,REDWHI,CCM            ,DS-650         ,12,MT,STOLEN,650.0
606032,GRY   ,FJ             ,DECLARATION    ,1,RG,STOLEN,500.0
606033,BLKBLU,GIANT          ,ALIGHT         ,0,OT,STOLEN,630.0
606034,,GIANT          ,,21,MT,STOLEN,250.0
606035,GRN   ,EAGLE          ,EBIKE          ,1,TO,STOLEN,
606036,BLUWHI,CCM            ,APEX 17        ,24,MT,STOLEN,300.0
606037,,UNKNOWN        ,UNKNOWN        ,9,OT,STOLEN,350.0
606038,BLK   ,UNKNOWN        ,UNKNOWN        ,21,MT,STOLEN,
606039,SIL   ,CANNONDALE     ,CADX           ,18,OT,STOLEN,600.0
606040,YEL   ,DIAMONDBACK    ,HYBRID         ,15,MT,STOLEN,200.0
606041,GRY   ,TREK           ,3500,21,MT,STOLEN,400.0
606042,BLK   ,TREK           ,VERVE          ,21,OT,STOLEN,400.0
606043,BLKONG,"KONA
          ",JAKE THE SNAKE ,21,RG,STOLEN,1400.0
606044,PLE   ,UNIVUGA        ,MONTEGA        ,18,RG,STOLEN,500.0
606045,BLU   ,OTHER          ,,0,RG,STOLEN,500.0
606046,BLKGRY,TREK           ,BIONX          ,1,EL,STOLEN,4500.0
606047,DGR   ,SUPERCYCLE     ,,21,MT,UNKNOWN,150.0
606048,SIL   ,OTHER          ,,0,OT,STOLEN,6000.0
606049,GRY   ,OTHER          ,,0,BM,STOLEN,400.0
606050,BLK   ,GT             ,AGGRESSOR      ,21,MT,STOLEN,439.0
606051,BGE   ,VOLT           ,SPYDER         ,1,SC,STOLEN,1500.0
606052,BLK   ,TREK           ,9,14,MT,STOLEN,8000.0
606053,BLKPLE,KHS            ,URDAN  XPRESS  ,24,OT,RECOVERED,800.0
606054,,GIANT          ,ESCAPE         ,1,OT,STOLEN,633.0
606055,ONG   ,CCM            ,,0,OT,STOLEN,200.0
606056,BLK   ,NORCO          ,VALENCE        ,12,RC,STOLEN,
606057,WHIBLK,TREK           ,1.0 SERIES     ,21,RG,STOLEN,900.0
606058,BRZ   ,GIANT ROAM     ,XR1            ,18,MT,STOLEN,1099.95
606059,BLK   ,OTHER          ,FIX GEAR       ,1,OT,STOLEN,450.0
606060,BLU   ,OTHER          ,SOFT TAIL      ,0,MT,STOLEN,3000.0
606061,BLU   ,GARY FISHER    ,HARD TAIL      ,0,MT,STOLEN,1800.0
606062,BLKRED,DEVINCI        ,,0,RG,STOLEN,2200.0
606063,DBL   ,GF             ,KOBIA          ,10,MT,STOLEN,1200.0
606064,BLK   ,OT             ,TIAGRA         ,16,RC,STOLEN,2500.0
606065,BLK   ,OT             ,,16,MT,STOLEN,3500.0
606066,BLK   ,DIADORA        ,TRACCIA        ,21,MT,STOLEN,400.0
606067,BLK   ,OTHER          ,ENCORE AMP     ,1,BM,STOLEN,450.0
606068,WHIONG,GARY FISHER    ,KAITAI         ,24,OT,STOLEN,800.0
606069,BLU   ,SCHWINN        ,SUSPEND        ,21,MT,UNKNOWN,
606070,,ROCKY MOUNTAIN ,,0,OT,STOLEN,600.0
606071,GRYRED,FELT           ,V100           ,8,RC,STOLEN,1400.0
606072,GRYWHI,CCM            ,,21,OT,STOLEN,778.0
606073,BLK   ,EMMO           ,SOHO           ,1,EL,STOLEN,1800.0
606074,ONG   ,OTHER          ,,0,OT,STOLEN,
606075,BLK   ,NAKAMURA       ,ROYAL M700C    ,21,MT,STOLEN,250.0
606076,BLU   ,BLATU          ,,0,EL,STOLEN,1000.0
606077,SIL   ,GARY FISHER    ,MONONA         ,21,OT,STOLEN,1500.0
606078,BLU   ,OTHER          ,,8,MT,STOLEN,1000.0
606079,WHI   ,DIAMONDBACK    ,COOPERHEAD     ,21,MT,STOLEN,750.0
606080,,SPECIALIZED    ,GLOBE          ,0,OT,STOLEN,0.0
606081,BLKPNK,LOUIS GARNEAU  ,STELLA         ,7,RG,STOLEN,250.0
606082,PLEWHI,TREK           ,GIRLS          ,7,RG,STOLEN,250.0
606083,BLU   ,TREK           ,TREK MT 60     ,6,MT,STOLEN,350.0
606084,BLK   ,OTHER          ,TRACK55        ,1,OT,RECOVERED,
606085,BLU   ,ORYX           ,SHIMANO        ,21,MT,UNKNOWN,
606086,SIL   ,RALEIGH        ,,21,RG,STOLEN,70.0
606087,BLK   ,RALEIGH        ,MISCEO 2.0     ,18,OT,STOLEN,700.0
606088,RED   ,CCM            ,VANDAL         ,21,MT,STOLEN,250.0
606089,BLKSIL,SPECIALIZED    ,ROYBAIX        ,21,RG,STOLEN,1200.0
606090,BLK   ,GIANT          ,UNKNOWN        ,11,MT,STOLEN,800.0
606091,BLK   ,CANNONDALE     ,BAD BOY 1      ,0,OT,STOLEN,
606092,BLK   ,OTHER          ,6KU TRACK 55   ,1,OT,RECOVERED,
606093,BLK   ,OTHER          ,BTWIN ROCK RIDE,27,MT,STOLEN,500.0
606094,WHIPLE,JAMIS          ,HELIX          ,21,MT,STOLEN,
606095,RED   ,OTHER          ,,0,RG,STOLEN,
606096,BLKGRN,NORCO          ,MTN BIKE       ,5,MT,STOLEN,900.0
606097,GRN   ,SPECIALIZED    ,GLOBE          ,0,OT,STOLEN,600.0
606098,RED   ,PEUGEOT        ,PARIS          ,4,OT,UNKNOWN,
606099,REDBLK,SPECIALIZED    ,,21,OT,STOLEN,800.0
606100,BLKGRY,SUPERCYCLE     ,SC1500         ,0,RG,STOLEN,100.0
606101,BLK   ,RALEIGH        ,,1,RC,STOLEN,600.0
606102,GRY   ,TREK           ,,6,MT,STOLEN,560.0
606103,LBL   ,NORCO          ,,3,OT,STOLEN,500.0
606104,BLU   ,TREK           ,3700,0,OT,STOLEN,1500.0
606105,GRY   ,GIANT          ,ESCAPE CITY    ,0,OT,STOLEN,600.0
606106,,OTHER          ,U/K            ,18,MT,RECOVERED,
606107,BLKYEL,OTHER          ,WU TANG        ,21,MT,STOLEN,700.0
606108,BLKWHI,CANNONDALE     ,,24,RC,STOLEN,7000.0
606109,WHI   ,GT             ,SADDLEBACK     ,21,MT,STOLEN,600.0
606110,BLKONG,SCHWINN        ,,21,MT,STOLEN,300.0
606111,BLKBLU,DCO            ,DCO XZONE 261  ,21,MT,UNKNOWN,
606112,GRYLBL,SPECIALIZED    ,GLOBE          ,1,OT,STOLEN,2215.0
606113,BLK   ,CA             ,,12,TO,STOLEN,7000.0
606114,SIL   ,OT             ,HARDROCK       ,24,MT,STOLEN,700.0
606115,GRN   ,GIANT          ,,1,MT,STOLEN,250.0
606116,REDBLK,"INFINITY
      ",,0,OT,STOLEN,300.0
606117,RED   ,OTHER          ,,10,MT,STOLEN,200.0
606118,WHI   ,EM             ,URBAN 2.0      ,35,SC,STOLEN,1400.0
606119,BLKBLU,DIAMONDBACK    ,ASSAULT        ,12,MT,STOLEN,1500.0
606120,RED   ,OT             ,DOLCE ROAD BIKE,27,RC,STOLEN,1600.0
606121,BLUBLK,NORCO          ,,30,MT,STOLEN,3000.0
606122,BLURED,CCM            ,REVENGE        ,10,OT,STOLEN,600.0
606123,GRY   ,OPUS           ,ADAGIO         ,8,OT,STOLEN,650.0
606124,BLKGRN,EMMO           ,,1,EL,STOLEN,
606125,REDWHI,CCM            ,,0,MT,STOLEN,300.0
606126,BLK   ,GIANT          ,ROAM           ,24,MT,STOLEN,500.0
606127,PNKWHI,NORCO          ,UNKNOWN        ,5,MT,STOLEN,80.0
606128,BLK   ,OTHER          ,EM100          ,72,OT,STOLEN,
606129,WHI   ,OTHER          ,,1,EL,STOLEN,800.0
606130,DBL   ,CCM            ,,21,MT,STOLEN,700.0
606131,WHI   ,GIANT          ,DIFY           ,11,RC,STOLEN,1500.0
606132,BLK   ,SCHWINN        ,,21,MT,STOLEN,150.0
606133,BLKWHI,UNKNOWN        ,,1,OT,STOLEN,
606134,BLKGRN,"INFINITY
      ",HT27.5         ,0,MT,STOLEN,299.0
606135,,RIDLEY         ,ROAD BIKE      ,1,RC,STOLEN,
606136,BLK   ,TREK           ,MENS           ,21,MT,STOLEN,300.0
606137,DBLSIL,GIANT          ,,18,OT,STOLEN,600.0
606138,GRN   ,OTHER          ,MOTORINO       ,0,EL,STOLEN,2500.0
606139,BLKGLD,RALEIGH        ,,10,RG,STOLEN,300.0
606140,GRYMUL,UNKNOWN MAKE   ,MOUNTAIN       ,21,MT,STOLEN,150.0
606141,,UNKNOWN MAKE   ,,0,OT,STOLEN,700.0
606142,ONG   ,DEVINCI        ,,1,MT,STOLEN,
606143,ONG   ,CARA           ,,1,SC,STOLEN,1000.0
606144,BLKSIL,TREK           ,,0,OT,STOLEN,700.0
606145,BLUBLK,UNKNOWN MAKE   ,,9,OT,STOLEN,400.0
606146,BLK   ,CCM            ,,7,OT,STOLEN,400.0
606147,YELBLK,UNKNOWN MAKE   ,,1,EL,STOLEN,450.0
606148,BLUBLK,GIANT          ,ROAM 3         ,18,MT,STOLEN,400.0
606149,BLUGRN,GIANT          ,ROAM 2         ,18,MT,STOLEN,350.0
606150,SIL   ,GIANT          ,YUKON          ,20,OT,STOLEN,1000.0
606151,BLK   ,GIANT          ,SEEK 3         ,24,OT,STOLEN,600.0
606152,BLK   ,OTHER          ,WIND           ,1,EL,STOLEN,
606153,GRY   ,"KONA
          ",ROVE AL        ,16,RG,STOLEN,600.0
606154,MRN   ,FUJI           ,SAGRES         ,12,RC,STOLEN,300.0
606155,BLKRED,SUN            ,XINRI          ,0,EL,STOLEN,1800.0
606156,BLKRED,SUPER CYCLE    ,,6,MT,STOLEN,100.0
606157,RED   ,CANNANDALE     ,,1,RC,STOLEN,2500.0
606158,SIL   ,PINERELO       ,,1,RC,STOLEN,2500.0
606159,BLK   ,CANNANDALE     ,,1,RC,STOLEN,2500.0
606160,RED   ,CA             ,SYNAPSE        ,21,RC,STOLEN,
606161,,CA             ,SYNAPSE        ,21,RC,STOLEN,
606162,SIL   ,UK             ,,21,RC,STOLEN,
606163,BLK   ,NORCO          ,VFR3           ,21,OT,STOLEN,1000.0
606164,GRY   ,GIANT          ,XL ESCAPE 3    ,0,MT,STOLEN,500.0
606165,RED   ,TEV BIKE       ,,15,SC,STOLEN,1500.0
606166,,RALEIGH        ,,0,RC,STOLEN,
606167,,"KONA
          ",JAKE           ,18,OT,STOLEN,1500.0
606168,BLKRED,FLY-Z          ,SETEDATO       ,20,RG,STOLEN,4800.0
606169,BLK   ,CCM            ,,21,MT,STOLEN,700.0
606170,WHIBLK,TREK           ,,21,MT,STOLEN,10000.0
606171,BLK   ,TR             ,TOP FUEL 9.9SSL,16,MT,STOLEN,14000.0
606172,BLUBLK,GIANT          ,,21,MT,STOLEN,350.0
606173,SIL   ,EMMO           ,,0,EL,STOLEN,900.0
606174,BLU   ,VICTORY        ,SERIES PRIDE   ,1,SC,STOLEN,3600.0
606175,BRN   ,RALEIGH        ,,27,MT,STOLEN,300.0
606176,BLKBLU,CCM            ,ENDURANCE 700C ,14,RG,STOLEN,600.0
606177,REDWHI,OTHER          ,FZA            ,6,OT,STOLEN,10000.0
606178,BLK   ,CANNONDALE     ,QUICK 5        ,24,MT,STOLEN,650.0
606179,BLU   ,UNKNOWN MAKE   ,,1,OT,STOLEN,
606180,REDWHI,DIAMONDBACK    ,,21,MT,STOLEN,1200.0
606181,GRY   ,SCHWINN        ,,0,MT,STOLEN,230.0
606182,,CERVELO        ,SOLOIST        ,12,RC,STOLEN,2000.0
606183,,RIDLEY         ,CROSS BOW      ,12,RC,STOLEN,2000.0
606184,,CANNADALE      ,CAAD           ,12,RC,STOLEN,1200.0
606185,GRY   ,DEVINCI        ,ST TROPEZ      ,18,MT,UNKNOWN,
606186,BLK   ,APOLLO         ,GRAND SPORT    ,12,RG,STOLEN,2000.0
606187,,TREK           ,6500,21,MT,STOLEN,2800.0
606188,BLU   ,TREK           ,ALUMINUM       ,24,MT,STOLEN,700.0
606189,RED   ,OTHER          ,,1,SC,STOLEN,3200.0
606190,BLK   ,SPECIALIZED    ,CROSS TRAIL    ,21,OT,STOLEN,1000.0
606191,,RAHN           ,,0,MT,STOLEN,
606192,BLK   ,SCOTT          ,SCALE 20       ,30,MT,STOLEN,2500.0
606193,BLK   ,OTHER          ,BMC            ,22,RC,STOLEN,10000.0
606194,RED   ,SPECIALIZED    ,ROULUS         ,21,RG,RECOVERED,1240.74
606195,BLKWHI,GARY FISHER    ,,21,RG,STOLEN,1000.0
606196,RED   ,OTHER          ,,18,MT,STOLEN,250.0
606197,ONG   ,UNKNOWN MAKE   ,,1,OT,STOLEN,
606198,,SUPERCYCLE     ,HOOLIGAN       ,21,MT,STOLEN,
606199,BLK   ,OTHER          ,DAYMAK EAGLE   ,0,EL,STOLEN,2400.0
606200,BLU   ,HUFFY          ,ARLINGTON      ,7,TO,STOLEN,225.0
606201,GLD   ,"KONA
          ",DEW DELUXE     ,21,OT,STOLEN,600.0
