timeID,hour,day,month,year,dayOfWeek
740091,9,30,September,2019,Monday    
732906,10,30,September,2019,Monday    
733507,11,30,September,2019,Monday    
735806,12,30,September,2019,Monday    
734589,13,30,September,2019,Monday    
740075,14,30,September,2019,Monday    
756090,15,30,September,2019,Monday    
754852,16,30,September,2019,Monday    
741609,17,30,September,2019,Monday    
741562,18,30,September,2019,Monday    
756623,19,30,September,2019,Monday    
741607,20,30,September,2019,Monday    
741608,21,30,September,2019,Monday    
756895,22,30,September,2019,Monday    
740428,23,30,September,2019,Monday    
743841,0,1,October,2019,Tuesday   
740495,1,1,October,2019,Tuesday   
740493,2,1,October,2019,Tuesday   
764740,3,1,October,2019,Tuesday   
743831,4,1,October,2019,Tuesday   
790279,5,1,October,2019,Tuesday   
790277,6,1,October,2019,Tuesday   
743966,7,1,October,2019,Tuesday   
756374,8,1,October,2019,Tuesday   
740711,9,1,October,2019,Tuesday   
735353,10,1,October,2019,Tuesday   
761219,11,1,October,2019,Tuesday   
744898,12,1,October,2019,Tuesday   
739439,13,1,October,2019,Tuesday   
761321,14,1,October,2019,Tuesday   
734665,15,1,October,2019,Tuesday   
761339,16,1,October,2019,Tuesday   
741163,17,1,October,2019,Tuesday   
740557,18,1,October,2019,Tuesday   
741781,19,1,October,2019,Tuesday   
761960,20,1,October,2019,Tuesday   
761961,21,1,October,2019,Tuesday   
732749,22,1,October,2019,Tuesday   
761468,23,1,October,2019,Tuesday   
763744,0,2,October,2019,Wednesday 
763677,1,2,October,2019,Wednesday 
740531,2,2,October,2019,Wednesday 
734658,3,2,October,2019,Wednesday 
763353,5,2,October,2019,Wednesday 
763103,6,2,October,2019,Wednesday 
739535,7,2,October,2019,Wednesday 
732191,8,2,October,2019,Wednesday 
763296,9,2,October,2019,Wednesday 
790342,10,2,October,2019,Wednesday 
741234,11,2,October,2019,Wednesday 
777818,12,2,October,2019,Wednesday 
734449,13,2,October,2019,Wednesday 
753948,14,2,October,2019,Wednesday 
739536,15,2,October,2019,Wednesday 
735827,16,2,October,2019,Wednesday 
739399,17,2,October,2019,Wednesday 
763778,18,2,October,2019,Wednesday 
739538,19,2,October,2019,Wednesday 
739537,20,2,October,2019,Wednesday 
739400,21,2,October,2019,Wednesday 
763332,22,2,October,2019,Wednesday 
733997,23,2,October,2019,Wednesday 
763301,0,3,October,2019,Thursday  
735828,1,3,October,2019,Thursday  
791675,2,3,October,2019,Thursday  
739401,3,3,October,2019,Thursday  
763783,4,3,October,2019,Thursday  
761935,5,3,October,2019,Thursday  
739540,6,3,October,2019,Thursday  
763276,7,3,October,2019,Thursday  
763304,8,3,October,2019,Thursday  
733998,9,3,October,2019,Thursday  
741732,10,3,October,2019,Thursday  
763430,11,3,October,2019,Thursday  
740209,12,3,October,2019,Thursday  
763269,13,3,October,2019,Thursday  
763260,14,3,October,2019,Thursday  
749668,15,3,October,2019,Thursday  
771853,16,3,October,2019,Thursday  
803446,17,3,October,2019,Thursday  
763456,18,3,October,2019,Thursday  
740216,19,3,October,2019,Thursday  
741263,20,3,October,2019,Thursday  
790121,21,3,October,2019,Thursday  
763335,22,3,October,2019,Thursday  
732160,23,3,October,2019,Thursday  
740441,0,4,October,2019,Friday    
804575,1,4,October,2019,Friday    
741703,2,4,October,2019,Friday    
735743,3,4,October,2019,Friday    
741704,4,4,October,2019,Friday    
735149,5,4,October,2019,Friday    
740442,6,4,October,2019,Friday    
741289,7,4,October,2019,Friday    
804577,8,4,October,2019,Friday    
741294,9,4,October,2019,Friday    
756898,10,4,October,2019,Friday    
740429,11,4,October,2019,Friday    
749524,12,4,October,2019,Friday    
733508,13,4,October,2019,Friday    
756518,14,4,October,2019,Friday    
753214,15,4,October,2019,Friday    
776315,16,4,October,2019,Friday    
740844,17,4,October,2019,Friday    
741564,18,4,October,2019,Friday    
756425,19,4,October,2019,Friday    
741565,20,4,October,2019,Friday    
734741,21,4,October,2019,Friday    
735822,22,4,October,2019,Friday    
733314,23,4,October,2019,Friday    
756532,0,5,October,2019,Saturday  
734270,1,5,October,2019,Saturday  
734814,2,5,October,2019,Saturday  
749036,3,5,October,2019,Saturday  
771214,4,5,October,2019,Saturday  
780173,5,5,October,2019,Saturday  
733476,6,5,October,2019,Saturday  
793504,7,5,October,2019,Saturday  
744737,8,5,October,2019,Saturday  
741437,9,5,October,2019,Saturday  
749775,10,5,October,2019,Saturday  
770861,11,5,October,2019,Saturday  
732668,12,5,October,2019,Saturday  
735199,13,5,October,2019,Saturday  
770859,14,5,October,2019,Saturday  
735224,15,5,October,2019,Saturday  
734273,16,5,October,2019,Saturday  
742923,17,5,October,2019,Saturday  
770115,18,5,October,2019,Saturday  
744591,19,5,October,2019,Saturday  
744538,20,5,October,2019,Saturday  
749334,21,5,October,2019,Saturday  
741442,22,5,October,2019,Saturday  
743167,23,5,October,2019,Saturday  
741085,0,6,October,2019,Sunday    
732828,1,6,October,2019,Sunday    
732068,2,6,October,2019,Sunday    
776170,3,6,October,2019,Sunday    
741544,4,6,October,2019,Sunday    
731202,5,6,October,2019,Sunday    
740160,6,6,October,2019,Sunday    
742625,7,6,October,2019,Sunday    
741645,8,6,October,2019,Sunday    
753604,9,6,October,2019,Sunday    
753858,10,6,October,2019,Sunday    
740130,11,6,October,2019,Sunday    
731933,12,6,October,2019,Sunday    
753529,13,6,October,2019,Sunday    
740161,14,6,October,2019,Sunday    
734618,15,6,October,2019,Sunday    
780330,16,6,October,2019,Sunday    
741809,17,6,October,2019,Sunday    
741072,18,6,October,2019,Sunday    
753862,19,6,October,2019,Sunday    
735142,20,6,October,2019,Sunday    
744086,21,6,October,2019,Sunday    
754191,22,6,October,2019,Sunday    
732831,23,6,October,2019,Sunday    
776607,0,7,October,2019,Monday    
740094,1,7,October,2019,Monday    
733315,2,7,October,2019,Monday    
740771,3,7,October,2019,Monday    
756426,4,7,October,2019,Monday    
753507,5,7,October,2019,Monday    
777639,6,7,October,2019,Monday    
741567,7,7,October,2019,Monday    
756901,8,7,October,2019,Monday    
741114,9,7,October,2019,Monday    
756512,10,7,October,2019,Monday    
741559,11,7,October,2019,Monday    
741710,12,7,October,2019,Monday    
756633,13,7,October,2019,Monday    
756428,14,7,October,2019,Monday    
741291,15,7,October,2019,Monday    
740772,16,7,October,2019,Monday    
733510,17,7,October,2019,Monday    
741293,18,7,October,2019,Monday    
757707,19,7,October,2019,Monday    
753212,20,7,October,2019,Monday    
740773,21,7,October,2019,Monday    
733431,22,7,October,2019,Monday    
756634,23,7,October,2019,Monday    
744368,0,8,October,2019,Tuesday   
740131,1,8,October,2019,Tuesday   
754192,2,8,October,2019,Tuesday   
741650,3,8,October,2019,Tuesday   
803217,4,8,October,2019,Tuesday   
776831,5,8,October,2019,Tuesday   
803547,6,8,October,2019,Tuesday   
757153,7,8,October,2019,Tuesday   
741649,8,8,October,2019,Tuesday   
763925,9,8,October,2019,Tuesday   
780982,10,8,October,2019,Tuesday   
741647,11,8,October,2019,Tuesday   
775937,12,8,October,2019,Tuesday   
803223,13,8,October,2019,Tuesday   
753704,14,8,October,2019,Tuesday   
741981,15,8,October,2019,Tuesday   
777416,16,8,October,2019,Tuesday   
776119,17,8,October,2019,Tuesday   
731223,18,8,October,2019,Tuesday   
776174,19,8,October,2019,Tuesday   
740163,20,8,October,2019,Tuesday   
732070,21,8,October,2019,Tuesday   
753973,22,8,October,2019,Tuesday   
763828,23,8,October,2019,Tuesday   
734433,0,9,October,2019,Wednesday 
744338,1,9,October,2019,Wednesday 
741886,2,9,October,2019,Wednesday 
732427,3,9,October,2019,Wednesday 
744504,4,9,October,2019,Wednesday 
764663,5,9,October,2019,Wednesday 
744155,6,9,October,2019,Wednesday 
771890,7,9,October,2019,Wednesday 
763215,8,9,October,2019,Wednesday 
733303,9,9,October,2019,Wednesday 
748208,10,9,October,2019,Wednesday 
768218,11,9,October,2019,Wednesday 
763636,12,9,October,2019,Wednesday 
749614,13,9,October,2019,Wednesday 
768151,14,9,October,2019,Wednesday 
734474,15,9,October,2019,Wednesday 
732630,16,9,October,2019,Wednesday 
738983,17,9,October,2019,Wednesday 
748206,18,9,October,2019,Wednesday 
763582,19,9,October,2019,Wednesday 
735355,20,9,October,2019,Wednesday 
763840,21,9,October,2019,Wednesday 
740813,22,9,October,2019,Wednesday 
757731,23,9,October,2019,Wednesday 
744963,0,10,October,2019,Thursday  
733673,1,10,October,2019,Thursday  
763977,2,10,October,2019,Thursday  
789474,3,10,October,2019,Thursday  
735829,4,10,October,2019,Thursday  
763307,5,10,October,2019,Thursday  
749219,6,10,October,2019,Thursday  
763575,7,10,October,2019,Thursday  
741202,8,10,October,2019,Thursday  
740511,9,10,October,2019,Thursday  
744583,10,10,October,2019,Thursday  
741736,11,10,October,2019,Thursday  
739404,12,10,October,2019,Thursday  
763612,13,10,October,2019,Thursday  
744560,14,10,October,2019,Thursday  
733999,15,10,October,2019,Thursday  
739403,16,10,October,2019,Thursday  
741244,17,10,October,2019,Thursday  
739542,18,10,October,2019,Thursday  
741737,19,10,October,2019,Thursday  
763488,20,10,October,2019,Thursday  
733677,21,10,October,2019,Thursday  
739543,22,10,October,2019,Thursday  
741738,23,10,October,2019,Thursday  
740609,0,11,October,2019,Friday    
761033,1,11,October,2019,Friday    
735775,2,11,October,2019,Friday    
744683,3,11,October,2019,Friday    
733366,4,11,October,2019,Friday    
754498,5,11,October,2019,Friday    
744684,6,11,October,2019,Friday    
803881,7,11,October,2019,Friday    
743967,8,11,October,2019,Friday    
761490,9,11,October,2019,Friday    
744227,10,11,October,2019,Friday    
741522,11,11,October,2019,Friday    
735777,12,11,October,2019,Friday    
741793,13,11,October,2019,Friday    
744124,14,11,October,2019,Friday    
744685,15,11,October,2019,Friday    
733882,16,11,October,2019,Friday    
744125,17,11,October,2019,Friday    
735209,18,11,October,2019,Friday    
761146,19,11,October,2019,Friday    
731167,20,11,October,2019,Friday    
761147,21,11,October,2019,Friday    
740206,22,11,October,2019,Friday    
741185,23,11,October,2019,Friday    
735022,0,12,October,2019,Saturday  
739389,1,12,October,2019,Saturday  
741186,2,12,October,2019,Saturday  
790160,3,12,October,2019,Saturday  
743968,4,12,October,2019,Saturday  
743924,5,12,October,2019,Saturday  
733885,6,12,October,2019,Saturday  
804709,7,12,October,2019,Saturday  
762786,8,12,October,2019,Saturday  
790421,9,12,October,2019,Saturday  
743971,10,12,October,2019,Saturday  
744335,11,12,October,2019,Saturday  
734255,12,12,October,2019,Saturday  
791759,13,12,October,2019,Saturday  
744216,14,12,October,2019,Saturday  
744686,15,12,October,2019,Saturday  
744211,16,12,October,2019,Saturday  
733886,17,12,October,2019,Saturday  
740359,18,12,October,2019,Saturday  
780606,19,12,October,2019,Saturday  
761528,20,12,October,2019,Saturday  
743925,21,12,October,2019,Saturday  
791172,22,12,October,2019,Saturday  
753586,23,12,October,2019,Saturday  
764764,0,13,October,2019,Sunday    
776173,1,13,October,2019,Sunday    
731934,2,13,October,2019,Sunday    
741089,3,13,October,2019,Sunday    
775942,4,13,October,2019,Sunday    
754692,5,13,October,2019,Sunday    
777418,6,13,October,2019,Sunday    
754197,7,13,October,2019,Sunday    
776173,8,13,October,2019,Sunday    
754498,9,13,October,2019,Sunday    
734619,10,13,October,2019,Sunday    
739848,11,13,October,2019,Sunday    
741041,12,13,October,2019,Sunday    
732832,13,13,October,2019,Sunday    
740132,14,13,October,2019,Sunday    
741039,15,13,October,2019,Sunday    
740165,16,13,October,2019,Sunday    
754198,17,13,October,2019,Sunday    
755300,18,13,October,2019,Sunday    
741042,19,13,October,2019,Sunday    
741982,20,13,October,2019,Sunday    
754915,21,13,October,2019,Sunday    
732730,22,13,October,2019,Sunday    
740133,23,13,October,2019,Sunday    
741299,0,14,October,2019,Monday    
753565,1,14,October,2019,Monday    
753565,2,14,October,2019,Monday    
741160,3,14,October,2019,Monday    
755301,4,14,October,2019,Monday    
777192,5,14,October,2019,Monday    
803669,6,14,October,2019,Monday    
732731,7,14,October,2019,Monday    
776444,8,14,October,2019,Monday    
771393,9,14,October,2019,Monday    
740166,10,14,October,2019,Monday    
741550,11,14,October,2019,Monday    
753976,12,14,October,2019,Monday    
740134,13,14,October,2019,Monday    
755305,14,14,October,2019,Monday    
741306,15,14,October,2019,Monday    
741308,16,14,October,2019,Monday    
776214,17,14,October,2019,Monday    
776339,18,14,October,2019,Monday    
741044,19,14,October,2019,Monday    
753568,20,14,October,2019,Monday    
749363,21,14,October,2019,Monday    
741309,22,14,October,2019,Monday    
732732,23,14,October,2019,Monday    
749074,0,15,October,2019,Tuesday   
734818,1,15,October,2019,Tuesday   
770852,2,15,October,2019,Tuesday   
744594,3,15,October,2019,Tuesday   
734271,4,15,October,2019,Tuesday   
749075,5,15,October,2019,Tuesday   
744109,6,15,October,2019,Tuesday   
734817,7,15,October,2019,Tuesday   
771254,8,15,October,2019,Tuesday   
770889,9,15,October,2019,Tuesday   
749077,10,15,October,2019,Tuesday   
806100,11,15,October,2019,Tuesday   
741439,12,15,October,2019,Tuesday   
741235,13,15,October,2019,Tuesday   
743641,14,15,October,2019,Tuesday   
741913,15,15,October,2019,Tuesday   
770474,16,15,October,2019,Tuesday   
749057,17,15,October,2019,Tuesday   
734379,18,15,October,2019,Tuesday   
741243,19,15,October,2019,Tuesday   
741454,20,15,October,2019,Tuesday   
749058,21,15,October,2019,Tuesday   
749443,22,15,October,2019,Tuesday   
741376,23,15,October,2019,Tuesday   
740571,0,16,October,2019,Wednesday 
803759,1,16,October,2019,Wednesday 
756548,2,16,October,2019,Wednesday 
733432,3,16,October,2019,Wednesday 
740432,4,16,October,2019,Wednesday 
756107,5,16,October,2019,Wednesday 
778550,6,16,October,2019,Wednesday 
803755,7,16,October,2019,Wednesday 
756635,8,16,October,2019,Wednesday 
735808,9,16,October,2019,Wednesday 
740775,10,16,October,2019,Wednesday 
740579,11,16,October,2019,Wednesday 
739563,12,16,October,2019,Wednesday 
756904,13,16,October,2019,Wednesday 
740774,14,16,October,2019,Wednesday 
756097,15,16,October,2019,Wednesday 
756906,16,16,October,2019,Wednesday 
778389,17,16,October,2019,Wednesday 
756098,18,16,October,2019,Wednesday 
740433,19,16,October,2019,Wednesday 
740444,20,16,October,2019,Wednesday 
